suite,run,order,round,variant,devices,key_bytes,value_bytes,clients,operations,seconds,ops_per_second,logical_gib_s,physical_read_bytes,physical_gib_s,physical_reads,physical_iops,read_amplification,p50_us,p99_us,p999_us,cpu_cores,cpu_seconds,cpu_us_per_op,rss_mib,min_disk_iops,max_disk_iops
main,ablate-r1-control_before-v2-d20-k16-v65536,28,1,control_before,20,16,65536,640,15341313,5.000706421,3067829.1642107978,187.24543238591295,1068246306816,198.9482719100325,15341313,3067829.1642107978,1.0625,183.423,549.887,824.319,19.997963003795384,100.00394200000002,6.518603850922019,10390.70703125,151343.2175945767,154107.62702720155
main,ablate-r1-control_before-v2-d20-k16-v65536,28,1,control_before,20,16,65536,2560,17949622,5.003377603,3587500.9691927903,218.9636822017084,1249868079104,232.6489123393152,17949622,3587500.9691927903,1.0625,453.119,3680.255,6021.119,19.990193212686858,100.01848500000003,5.572177787365106,10390.70703125,178506.21537428664,179700.2088071265
main,ablate-r1-no_registered_buffers-v2-d20-k16-v65536,29,1,no_registered_buffers,20,16,65536,160,5573637,5.00138796,1114418.0464656455,68.01867959385044,388103491584,72.26984706846609,5573637,1114418.0464656455,1.0625,140.287,263.679,392.959,19.9949495619612,100.00250000000001,17.94205471221036,2941.40625,54897.36093178423,56200.79910777408
main,ablate-r1-no_registered_buffers-v2-d20-k16-v65536,29,1,no_registered_buffers,20,16,65536,640,15396442,5.000618922,3078907.2793097747,187.9215868719345,1072085049344,199.66668605143042,15396442,3078907.2793097747,1.0625,182.655,550.399,822.271,19.997807383411725,100.00141399999998,6.495098932597544,2941.40625,152539.11803679727,155188.99002398326
main,ablate-r1-no_registered_buffers-v2-d20-k16-v65536,29,1,no_registered_buffers,20,16,65536,2560,17965778,5.002227925,3591555.2568508764,219.21113628240212,1250993053696,232.91183230005225,17965778,3591555.2568508764,1.0625,451.071,3700.735,6029.311,19.996116230549415,100.02513100000002,5.567536846998778,2941.40625,178994.84258306763,179830.07041807278
main,ablate-r1-no_huge_pages-v2-d20-k16-v65536,30,1,no_huge_pages,20,16,65536,160,5573263,5.000431529,1114556.4073176214,68.02712447006967,388077449216,72.27881974944901,5573263,1114556.4073176214,1.0625,140.415,260.991,364.287,19.998592805449054,100.00159400000001,17.943096171847625,10394.45703125,54895.66218595851,56226.74730559239
main,ablate-r1-no_huge_pages-v2-d20-k16-v65536,30,1,no_huge_pages,20,16,65536,640,15362398,5.000625571,3072095.2372620665,187.50581282117105,1069714497536,199.22492612249422,15362398,3072095.2372620665,1.0625,183.423,547.327,807.935,19.99827413193061,100.00388100000004,6.509653050259473,10394.45703125,152036.97801512523,154368.88626029066
main,ablate-r1-no_huge_pages-v2-d20-k16-v65536,30,1,no_huge_pages,20,16,65536,2560,17930177,5.00241876,3584301.486987067,218.76840130536297,1248514084864,232.44142638694814,17930177,3584301.486987067,1.0625,453.375,3680.255,5984.255,19.99473670612894,100.02204600000002,5.578419331833702,10394.45703125,178057.6642488043,179737.851454883
main,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v65536,31,1,reuse_encoded_metadata,20,16,65536,160,5570251,5.000392519,1113962.7496910908,67.99089048407536,387867717632,72.24032113933008,5570251,1113962.7496910908,1.0625,140.287,262.399,374.271,19.998811617292557,100.001908,17.952854907256423,10389.26171875,54608.51302421525,56355.97584174371
main,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v65536,31,1,reuse_encoded_metadata,20,16,65536,640,15358265,5.000700718,3071222.587810143,187.45255052552142,1069426708480,199.1683349333665,15358265,3071222.587810143,1.0625,183.423,547.839,812.031,19.998035203353673,100.004189,6.511424890767284,10389.26171875,151611.15266726507,154712.1180868077
main,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v65536,31,1,reuse_encoded_metadata,20,16,65536,2560,17953829,5.002545915,3588938.373592119,219.05141440381587,1250161020928,232.74212780405438,17953829,3588938.373592119,1.0625,453.375,3670.015,5971.967,19.99492512404056,100.02553099999997,5.571264547523538,10389.26171875,178746.1854810382,179724.88714279
main,ablate-r1-single_reap-v2-d20-k16-v65536,32,1,single_reap,20,16,65536,160,5569658,5.000473785,1113826.0571842995,67.98254743556515,387826425856,72.23145665028798,5569658,1113826.0571842995,1.0625,140.415,261.631,371.455,19.998568595635586,100.002318,17.954839956061935,10390.70703125,54645.62194480138,56287.46636854932
main,ablate-r1-single_reap-v2-d20-k16-v65536,32,1,single_reap,20,16,65536,640,15362498,5.000675047,3072084.8396690474,187.5051782024565,1069721460736,199.22425184011004,15362498,3072084.8396690474,1.0625,183.423,546.815,807.423,19.998147062164033,100.00423500000004,6.50963371972449,10390.70703125,151763.11055350205,154621.72461373295
main,ablate-r1-single_reap-v2-d20-k16-v65536,32,1,single_reap,20,16,65536,2560,17952094,5.002262948,3588794.548910626,219.04263604190834,1250040209408,232.7328007945276,17952094,3588794.548910626,1.0625,454.143,3651.583,5922.815,19.995675365284697,100.02362600000001,5.571696872799351,10390.70703125,178703.9204641187,179743.0501648231
main,ablate-r1-no_registered_files-v2-d20-k16-v65536,33,1,no_registered_files,20,16,65536,160,5564147,5.00050653,1112716.6751245097,67.91483612820494,387442683904,72.15951338621775,5564147,1112716.6751245097,1.0625,140.543,263.423,381.695,19.998359046238463,100.001925,17.97255266620382,10395.32421875,54668.26177707241,56388.68748762538
main,ablate-r1-no_registered_files-v2-d20-k16-v65536,33,1,no_registered_files,20,16,65536,640,15350983,5.000685253,3069775.885373044,187.36425081622582,1068919648256,199.07451649223995,15350983,3069775.885373044,1.0625,183.423,548.351,814.591,19.998185036741802,100.004629,6.514542358622897,10395.32421875,151733.60481841947,154677.60134192952
main,ablate-r1-no_registered_files-v2-d20-k16-v65536,33,1,no_registered_files,20,16,65536,2560,17954194,5.002558929,3589001.9997403612,219.0552978357154,1250186436608,232.74625395044762,17954194,3589001.9997403612,1.0625,453.375,3667.967,5976.063,19.995178551548843,100.02705899999995,5.57123639189818,10395.32421875,178764.1110664066,179734.61437659358
main,ablate-r1-kernel_split-v2-d20-k16-v65536,34,1,kernel_split,20,16,65536,160,5567030,5.000453508,1113305.0214532663,67.95074593830971,387643432960,72.19766755945406,5567030,1113305.0214532663,1.0625,140.415,263.167,379.391,19.9983179205673,100.00065900000001,17.963017803029626,10385.015625,54746.43441080465,56323.69135107655
main,ablate-r1-kernel_split-v2-d20-k16-v65536,34,1,kernel_split,20,16,65536,640,15351705,5.000748247,3069881.594061378,187.37070276253527,1068969922560,199.08137168519372,15351705,3069881.594061378,1.0625,183.423,548.863,813.055,19.99790412564634,100.00448399999999,6.514226530538464,10385.015625,151989.6548393471,154498.279425183
main,ablate-r1-kernel_split-v2-d20-k16-v65536,34,1,kernel_split,20,16,65536,2560,17954675,5.002159712,3589384.5926045473,219.07864945096114,1250219929600,232.7710650416462,17954675,3589384.5926045473,1.0625,451.839,3684.351,5988.351,19.996193196319915,100.02415199999999,5.570925232564777,10385.015625,179013.07666203522,179737.3638117055
main,ablate-r1-no_defer_taskrun-v2-d20-k16-v65536,35,1,no_defer_taskrun,20,16,65536,160,5557096,5.000404635,1111329.2634566962,67.83015524027687,386951708672,72.06953994279418,5557096,1111329.2634566962,1.0625,140.671,264.447,386.303,19.998750361129527,100.001844,17.99534217152268,10399.45703125,54654.57696904963,56271.6461044957
main,ablate-r1-no_defer_taskrun-v2-d20-k16-v65536,35,1,no_defer_taskrun,20,16,65536,640,15340008,5.000576446,3067647.9333238853,187.23437093041292,1068155437056,198.93651911356372,15340008,3067647.9333238853,1.0625,183.551,548.863,814.079,19.998449594744983,100.00377600000002,6.519147578019517,10399.45703125,151621.51967629374,154626.97317996365
main,ablate-r1-no_defer_taskrun-v2-d20-k16-v65536,35,1,no_defer_taskrun,20,16,65536,2560,17947186,5.002388113,3587723.6221155236,218.97727185763694,1249698455552,232.66335134873924,17947186,3587723.6221155236,1.0625,453.631,3672.063,5943.295,19.995592852953035,100.02571600000002,5.573337012275909,10399.45703125,178664.6657178317,179738.3529005679
main,ablate-r1-control_after-v2-d20-k16-v65536,36,1,control_after,20,16,65536,160,5558107,5.000470788,1111516.7422511897,67.84159803779234,387022106624,72.08169791515436,5558107,1111516.7422511897,1.0625,140.671,264.959,391.167,19.99851538778752,100.001992,17.99209551021598,10386.09375,54671.65224843625,56318.49718546941
main,ablate-r1-control_after-v2-d20-k16-v65536,36,1,control_after,20,16,65536,640,15342490,5.000669039,3068087.4659659714,187.26119787389962,1068328263680,198.96502274101834,15342490,3068087.4659659714,1.0625,183.423,549.887,818.687,19.998198285083507,100.00437099999999,6.518131737416807,10386.09375,151938.0695011838,154589.3147438906
main,ablate-r1-control_after-v2-d20-k16-v65536,36,1,control_after,20,16,65536,2560,17950564,5.002806729,3588098.6359007517,219.00016088261424,1249933672448,232.68767093777763,17950564,3588098.6359007517,1.0625,453.631,3670.015,5935.103,19.993502131551164,100.023627,5.572171827024488,10386.09375,178688.49396440477,179722.51352186908
main,ablate-r1-control_before-v2-d20-k16-v4194304,37,1,control_before,20,16,4194304,160,296577,5.002219349,59289.08336642396,231.5979819000936,1245148876800,231.8241518042929,9787041,1956539.7510919909,1.0009765625,2643.967,4673.535,5582.847,19.996425590572397,100.026507,337.26994001557773,10329.91796875,97709.2298237,97933.53026350864
main,ablate-r1-control_before-v2-d20-k16-v4194304,37,1,control_before,20,16,4194304,640,298474,5.007697621,59603.03967802212,232.8243737422739,1253113241600,233.0517412947566,9849642,1966900.30937473,1.0009765625,10280.959,18628.607,23445.503,19.99385517610509,100.123181,335.45026032418235,10329.91796875,98294.27358709124,98445.8402465511
main,ablate-r1-control_before-v2-d20-k16-v4194304,37,1,control_before,20,16,4194304,2560,298051,5.013312319,59451.91143795564,232.23402905451422,1251337318400,232.46082009851276,9835683,1961913.0774525362,1.0009765625,42500.095,50724.863,55443.455,19.994835075424714,100.240353,336.3194654606091,10329.91796875,97618.09535489265,98421.15723171645
main,ablate-r1-single_reap-v2-d20-k16-v4194304,38,1,single_reap,20,16,4194304,160,296709,5.002336212,59314.085944129656,231.69564821925647,1245703065600,231.9219135007206,9791397,1957364.8361562786,1.0009765625,2643.967,4657.151,5545.983,19.99610537173546,100.02724200000003,337.12237242550793,10329.7421875,97706.94717150691,98003.80846532351
main,ablate-r1-single_reap-v2-d20-k16-v4194304,38,1,single_reap,20,16,4194304,640,298515,5.007684607,59611.38199133395,232.85696090364823,1253285376000,233.0843602795307,9850995,1967175.6057140203,1.0009765625,10289.151,18743.295,23625.727,19.99348258874883,100.12105500000001,335.39706547409685,10329.7421875,98274.75941916883,98446.09608817563
main,ablate-r1-single_reap-v2-d20-k16-v4194304,38,1,single_reap,20,16,4194304,2560,298116,5.013589919,59461.58437694114,232.27181397242632,1251610214400,232.49864191575878,9837828,1962232.2844390576,1.0009765625,42500.095,50659.327,54886.399,19.99401199928891,100.24177699999993,336.2509123965165,10329.7421875,97546.8691898014,98448.61825046285
main,ablate-r1-no_defer_taskrun-v2-d20-k16-v4194304,39,1,no_defer_taskrun,20,16,4194304,160,296704,5.002429315,59311.98250224552,231.68743164939656,1245682073600,231.91368890686667,9791232,1957295.422574102,1.0009765625,2643.967,4669.439,5607.423,19.99617639774686,100.02945899999999,337.1355256417169,10337.41796875,97764.49984681094,97962.40369265468
main,ablate-r1-no_defer_taskrun-v2-d20-k16-v4194304,39,1,no_defer_taskrun,20,16,4194304,640,298551,5.007884977,59616.1855496227,232.87572480321367,1253436518400,233.10314250321682,9852183,1967334.123137549,1.0009765625,10280.959,18776.063,24821.759,19.993336799836,100.12433099999997,335.36759548619824,10337.41796875,98310.36500661225,98435.56756275715
main,ablate-r1-no_defer_taskrun-v2-d20-k16-v4194304,39,1,no_defer_taskrun,20,16,4194304,2560,298105,5.01525761,59439.61869587792,232.18601053077313,1251564032000,232.4127546816821,9837465,1961507.4169639712,1.0009765625,42500.095,50626.559,55017.471,19.98823326644631,100.24613900000003,336.2779523993225,10337.41796875,97632.8711457755,98422.4616928501
main,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v4194304,40,1,reuse_encoded_metadata,20,16,4194304,160,296762,5.002262364,59325.55679920351,231.7404562468887,1245925580800,231.9667652861923,9793146,1957743.3743737156,1.0009765625,2639.871,4714.495,5849.087,19.996546506611825,100.027972,337.0646241769499,10340.84375,97767.76274664029,98011.85230275539
main,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v4194304,40,1,reuse_encoded_metadata,20,16,4194304,640,298592,5.008160626,59621.09091506604,232.8948863869767,1253608652800,233.12232279946397,9853536,1967496.0001971791,1.0009765625,10256.383,19120.127,27475.967,19.992049871604905,100.12339700000003,335.31841777408647,10340.84375,98278.59702517457,98449.9174088591
main,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v4194304,40,1,reuse_encoded_metadata,20,16,4194304,2560,298153,5.01497715,59452.514155523124,232.2363834200122,1251765555200,232.4631767631958,9839049,1961932.9671322631,1.0009765625,42500.095,50692.095,55312.383,19.989141326396663,100.24508699999996,336.22028622888234,10340.84375,97625.17063512444,98414.80533964148
main,ablate-r1-no_registered_buffers-v2-d20-k16-v4194304,41,1,no_registered_buffers,20,16,4194304,160,296844,5.002278487,59341.75811511552,231.80374263717,1246269849600,232.0301134795891,9795852,1958278.017798812,1.0009765625,2635.775,4759.551,5984.255,19.995872332967135,100.024922,336.96123889989354,7788.70703125,97793.83560337951,97998.34241015938
main,ablate-r1-no_registered_buffers-v2-d20-k16-v4194304,41,1,no_registered_buffers,20,16,4194304,640,298747,5.007699519,59657.53313802213,233.03723882039895,1254259404800,233.2648142489345,9858651,1968698.5935547305,1.0009765625,10239.999,19775.487,28065.791,19.994652558545422,100.12721200000003,335.15721329419216,7788.70703125,98327.18559326163,98498.52175205962
main,ablate-r1-no_registered_buffers-v2-d20-k16-v4194304,41,1,no_registered_buffers,20,16,4194304,2560,299015,5.014208259,59633.54223736082,232.94352436469072,1255384576000,233.17100827520312,9867495,1967906.8938329073,1.0009765625,42369.023,50659.327,55541.759,19.992062120689024,100.24436299999996,335.2486096015249,7788.70703125,98278.5266478498,98469.38429686791
main,ablate-r1-no_huge_pages-v2-d20-k16-v4194304,42,1,no_huge_pages,20,16,4194304,160,296674,5.002579724,59304.20230520248,231.6570402546972,1245556121600,231.8832678330709,9790242,1957038.6760716818,1.0009765625,2635.775,4759.551,6135.807,19.995247156205046,100.02781800000002,337.1640858315863,10341.53515625,97708.78765909298,97959.45832686544
main,ablate-r1-no_huge_pages-v2-d20-k16-v4194304,42,1,no_huge_pages,20,16,4194304,640,298561,5.008391298,59612.15532804401,232.85998175017193,1253478502400,233.08738407609985,9852513,1967201.1258254526,1.0009765625,10256.383,19496.959,29294.591,19.992118834641424,100.12835400000002,335.3698373196768,10341.53515625,98287.24848167803,98425.61626461799
main,ablate-r1-no_huge_pages-v2-d20-k16-v4194304,42,1,no_huge_pages,20,16,4194304,2560,297595,5.014675162,59344.82102751206,231.81570713871898,1249422848000,232.04208966522162,9820635,1958379.0939078978,1.0009765625,42565.631,50855.935,55803.903,19.98952788798806,100.24098900000004,336.8369394647089,10341.53515625,97091.43349692409,98447.05470475697
main,ablate-r1-no_registered_files-v2-d20-k16-v4194304,43,1,no_registered_files,20,16,4194304,160,296608,5.002242053,59295.011488321514,231.6211386262559,1245279027200,231.84733114444563,9788064,1956735.3791146101,1.0009765625,2637.823,4796.415,6168.575,19.99652214750592,100.02744399999999,337.2378492825547,10340.85546875,97688.99521904044,97959.47393351779
main,ablate-r1-no_registered_files-v2-d20-k16-v4194304,43,1,no_registered_files,20,16,4194304,640,298559,5.008855271,59606.234128700184,232.8368520652351,1253470105600,233.06423180358004,9852447,1967005.726247106,1.0009765625,10239.999,19677.183,28573.695,19.989820744014068,100.126119,335.36459795216354,10340.85546875,98291.32074357355,98409.9107143078
main,ablate-r1-no_registered_files-v2-d20-k16-v4194304,43,1,no_registered_files,20,16,4194304,2560,298096,5.014088476,59451.68327739735,232.2331378023334,1251526246400,232.4599279759685,9837168,1961905.5481541127,1.0009765625,42467.327,50855.935,55705.599,19.991837096573793,100.24083999999996,336.2703290215232,10340.85546875,97530.58852884908,98419.08501656044
main,ablate-r1-kernel_split-v2-d20-k16-v4194304,44,1,kernel_split,20,16,4194304,160,278369,5.005000558,55618.175617394205,217.2584985054461,1168704409600,217.47066500789285,9186177,1835399.7953740088,1.0009765625,2717.695,6156.287,7360.511,19.96319917293404,99.915823,358.93300978198005,10340.140625,91371.41838456514,92301.08861058793
main,ablate-r1-kernel_split-v2-d20-k16-v4194304,44,1,kernel_split,20,16,4194304,640,294846,5.009201465,58860.878736886654,229.9253075659635,1237881446400,230.1498439991334,9729918,1942408.9983172596,1.0009765625,10207.231,22364.159,33587.199,19.992540866990264,100.14666500000001,339.65753308506817,10340.140625,95379.27418936422,98297.70342447187
main,ablate-r1-kernel_split-v2-d20-k16-v4194304,44,1,kernel_split,20,16,4194304,2560,289161,5.017820311,57626.8144489162,225.1047439410789,1214013542400,225.32457279258387,9542313,1901684.8768142345,1.0009765625,43876.351,58949.631,65306.623,19.952704719322103,100.11908700000001,346.2399389959227,10340.140625,89973.92732662961,98398.50161984008
main,ablate-r1-control_after-v2-d20-k16-v4194304,45,1,control_after,20,16,4194304,160,296657,5.002348394,59303.54638149979,231.65447805273357,1245484748800,231.88070312895692,9789681,1957017.030589493,1.0009765625,2637.823,4763.647,5992.447,19.99595332463763,100.026725,337.17972271006585,10329.1796875,97713.30613163205,97983.77909621462
main,ablate-r1-control_after-v2-d20-k16-v4194304,45,1,control_after,20,16,4194304,640,298522,5.007444822,59615.634442631504,232.87357204152931,1253314764800,233.10098763922613,9851226,1967315.9366068398,1.0009765625,10256.383,19136.511,25886.719,19.994934055011743,100.12352900000002,335.3974882923202,10329.1796875,98312.4163120334,98424.44949860698
main,ablate-r1-control_after-v2-d20-k16-v4194304,45,1,control_after,20,16,4194304,2560,298134,5.013733946,59463.46639271791,232.27916559655435,1251685785600,232.50600071920724,9838422,1962294.3909596913,1.0009765625,42500.095,50790.399,55410.687,19.993128490587836,100.24022699999998,336.22541206303197,10329.1796875,97596.7223770194,98439.2082459335
main,ablate-r2-control_before-v2-d20-k16-v100,46,2,control_before,20,16,100,640,50143351,5.000338935,10027990.432612544,0.9339293867920101,205387165696,38.25374768300073,50139361,10027192.486702904,40.96,61.951,112.383,147.071,19.99853015963607,99.999429,1.9942709652571884,11315.03125,493168.5695821737,516286.80246652116
main,ablate-r2-kernel_split-v2-d20-k16-v100,47,2,kernel_split,20,16,100,640,50112779,5.000369897,10021814.392184356,0.9333541982047591,205261942784,38.230187958466935,50108815,10021021.650830885,40.96,61.983,112.383,146.943,19.998344934440755,99.99912199999999,1.9954814719016079,11315.80859375,490952.4796301285,517152.14139487094
main,ablate-r2-no_huge_pages-v2-d20-k16-v100,48,2,no_huge_pages,20,16,100,640,50049529,5.000365901,10009173.326694118,0.932176907238934,205002870784,38.181966120506736,50045495,10008366.585731583,40.96,62.047,112.447,146.943,19.99836051597777,99.99912,1.998003217972341,11315.78515625,493134.91228849173,518228.8759072153
main,ablate-r2-no_registered_files-v2-d20-k16-v100,49,2,no_registered_files,20,16,100,640,49949034,5.000341675,9989124.193198258,0.9303096861763167,204591243264,38.10548474578193,49944918,9988301.049447786,40.96,62.175,112.575,147.199,19.997440674891486,99.99403600000002,2.001921318438311,11315.77734375,491736.59717963176,515628.9644947113
main,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v100,50,2,reuse_encoded_metadata,20,16,100,640,50127950,5.000317309,10024953.798387038,0.9336465781915037,205324083200,38.24216384272399,50123926,10024149.049457854,40.96,61.951,112.383,146.943,19.998126482896772,99.99697800000001,1.9948347778036009,11315.80859375,492917.3185797118,516009.45311128855
main,ablate-r2-no_registered_buffers-v2-d20-k16-v100,51,2,no_registered_buffers,20,16,100,640,49278099,5.000326802,9854975.6748479,0.9178161318272261,201843093504,37.59374875964318,49273588,9854073.5338122,40.96,63.007,113.343,147.455,19.99795432570609,99.996307,2.0292241184060287,3726.87109375,484648.7231655944,513389.64464747
main,ablate-r2-single_reap-v2-d20-k16-v100,52,2,single_reap,20,16,100,640,50100660,5.000421873,10019286.626698587,0.9331187816987362,205212303360,38.22054529838023,50096549,10018464.49606553,40.96,62.015,112.383,146.815,19.998010875831557,99.998491,1.9959515702986748,11315.77734375,492053.08321792475,515019.54543186206
main,ablate-r2-no_defer_taskrun-v2-d20-k16-v100,53,2,no_defer_taskrun,20,16,100,640,49212696,5.000385277,9841780.837640842,0.916587266851295,201575202816,37.543414450229044,49207973,9840836.310421765,40.96,63.039,113.215,147.455,19.998181632115063,99.998613,2.0319677873368285,11315.77734375,485410.59649232303,499838.4847456225
main,ablate-r2-control_after-v2-d20-k16-v100,54,2,control_after,20,16,100,640,50104639,5.000374061,10020178.168426828,0.9332018129925084,205228601344,38.22394626017314,50100638,10019378.028287074,40.96,62.015,112.383,146.815,19.998198090804795,99.99847100000001,1.9957926650264861,11314.79296875,492454.7583761255,516439.56402004865
main,ablate-r2-control_before-v2-d20-k16-v1024,55,2,control_before,20,16,1024,640,49813967,5.000303885,9962187.928104293,9.500682762245457,204038008832,38.00273104898183,49813288,9962052.13635731,4.0,61.855,107.391,137.087,19.99851715012317,99.99866300000002,2.0074422701568824,11319.23828125,490252.40392964636,515205.48735609493
main,ablate-r2-no_registered_buffers-v2-d20-k16-v1024,56,2,no_registered_buffers,20,16,1024,640,48927553,5.000436415,9784656.565820964,9.331375661679234,200407257088,37.325502646716934,48926765,9784498.979575565,4.0,62.879,108.479,137.727,19.998157700801404,99.99951600000001,2.043828269932077,3728.03515625,478503.4347847017,513036.82060718694
main,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v1024,57,2,reuse_encoded_metadata,20,16,1024,640,49805173,5.000264531,9960507.627391364,9.499080302611699,204001988608,37.996321210446794,49804476,9960368.234766098,4.0,61.855,107.391,137.471,19.99863154839958,99.99844800000002,2.00779240341159,11315.80859375,483785.8047314577,513606.62702506926
main,ablate-r2-kernel_split-v2-d20-k16-v1024,58,2,kernel_split,20,16,1024,640,49728340,5.000312963,9945045.513744177,9.484334481949022,203687280640,37.93733792779609,49727652,9944907.92235638,4.0,61.919,107.519,137.599,19.99855463846894,99.99903200000001,2.010906296087905,11315.77734375,487391.69288672385,515592.5277231493
main,ablate-r2-no_defer_taskrun-v2-d20-k16-v1024,59,2,no_defer_taskrun,20,16,1024,640,48816641,5.000437184,9762474.600460855,9.310221291027885,199952961536,37.24088516411154,48815825,9762311.414729293,4.0,62.943,108.479,137.727,19.99814162649023,99.999451,2.048470541018994,11315.78515625,482425.6182477024,496663.9732915001
main,ablate-r2-single_reap-v2-d20-k16-v1024,60,2,single_reap,20,16,1024,640,49709069,5.000433796,9940951.331015281,9.4804299650338,203608346624,37.9217198601352,49708341,9940805.743646326,4.0,61.951,107.455,137.087,19.998270966009606,100.00003000000001,2.0117059524892733,11315.81640625,489445.7360794943,516598.58032045024
main,ablate-r2-no_huge_pages-v2-d20-k16-v1024,61,2,no_huge_pages,20,16,1024,640,49802904,5.000448619,9959687.179019487,9.498297862071501,203992694784,37.993191448286005,49802187,9959543.791884726,4.0,61.855,107.391,136.959,19.99799810361775,99.998962,2.0078941982981555,11315.82421875,490780.365320658,515393.15696746286
main,ablate-r2-no_registered_files-v2-d20-k16-v1024,62,2,no_registered_files,20,16,1024,640,49632359,5.000396203,9925685.282742783,9.4658711268833,203294142464,37.8634845075332,49631672,9925547.893629579,4.0,62.047,107.583,137.343,19.997555781681328,99.99570200000001,2.0147279721280227,11314.79296875,486644.8379710523,515185.77636996895
main,ablate-r2-control_after-v2-d20-k16-v1024,63,2,control_after,20,16,1024,640,49813959,5.000457334,9961880.61865783,9.500389689119176,204037976064,38.001558756476705,49813273,9961743.431205926,4.0,61.823,107.391,137.087,19.997564286786897,99.99696700000001,2.007408545865628,11316.01953125,490802.9078285902,515009.0937662223
main,ablate-r2-control_before-v2-d20-k16-v4096,64,2,control_before,20,16,4096,640,43459719,5.000417357,8691218.331838137,33.15436680541281,356022018048,66.30873361082563,43459506,8691175.735393722,2.0,70.015,123.711,157.951,19.99812772828114,99.99898499999999,2.300957928421028,11323.74609375,426706.18223758,453303.5621170451
main,ablate-r2-no_huge_pages-v2-d20-k16-v4096,65,2,no_huge_pages,20,16,4096,640,43470628,5.000373611,8693476.00434731,33.16297914256023,356111384576,66.32595828512046,43470398,8693430.007784273,2.0,70.015,123.711,157.951,19.998347079509852,99.99920699999998,2.300385607495709,11319.75,426557.326698123,453400.72090065276
main,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v4096,66,2,reuse_encoded_metadata,20,16,4096,640,43389339,5.000454191,8677079.589708814,33.10043178447271,355445465088,66.20086356894542,43389083,8677028.394359307,2.0,70.015,124.159,162.431,19.99800441727514,99.99910499999999,2.304692979996768,11320.24609375,422530.21811554075,452536.2924177621
main,ablate-r2-single_reap-v2-d20-k16-v4096,67,2,single_reap,20,16,4096,640,43445905,5.000376406,8688526.917267436,33.1440998736093,355908853760,66.2881997472186,43445655,8688476.921031212,2.0,70.015,123.775,157.951,19.998342700763477,99.999241,2.3016954302137336,11316.5546875,426123.9208798875,452997.89777465805
main,ablate-r2-no_defer_taskrun-v2-d20-k16-v4096,68,2,no_defer_taskrun,20,16,4096,640,42882154,5.000394407,8575754.332492197,32.71390660282973,351290605568,65.42781320565946,42881888,8575701.136688357,2.0,70.911,124.607,158.719,19.998282307493987,99.99929899999998,2.3319560626548745,11328.78125,421754.7313963308,442475.8968817877
main,ablate-r2-no_registered_files-v2-d20-k16-v4096,69,2,no_registered_files,20,16,4096,640,43382334,5.000372661,8675820.172035774,33.095627487319085,355388080128,66.19125497463817,43382093,8675771.975627959,2.0,70.143,123.903,157.951,19.998333280224294,99.99911900000001,2.3050654443811163,11316.8203125,425910.4559567145,452707.05874695606
main,ablate-r2-kernel_split-v2-d20-k16-v4096,70,2,kernel_split,20,16,4096,640,43420688,5.000413192,8683420.016063346,33.12461859155024,355702276096,66.24923718310048,43420465,8683375.419748712,2.0,70.079,123.775,158.079,19.998146985130184,99.998998,2.3030265665067304,11321.19140625,426049.79192687484,452771.1837138118
main,ablate-r2-no_registered_buffers-v2-d20-k16-v4096,71,2,no_registered_buffers,20,16,4096,640,44139557,5.000366246,8827264.809914486,33.67334293332858,361591250944,67.34668586665715,44139347,8827222.812990727,2.0,68.991,122.623,157.311,19.997828975025847,99.99646900000002,2.265461545071692,3731.71484375,435797.07821265864,454588.10178521473
main,ablate-r2-control_after-v2-d20-k16-v4096,72,2,control_after,20,16,4096,640,43470264,5.000408817,8693342.002800487,33.16246796722598,356108402688,66.32493593445196,43470045,8693298.206381433,2.0,70.015,123.711,157.951,19.998117885888043,99.99876499999998,2.300394701996748,11320.24609375,427189.2715527143,453076.5549204094
main,ablate-r2-control_before-v2-d20-k16-v65536,73,2,control_before,20,16,65536,640,15295505,5.001383868,3058254.555876854,186.66104467021813,1065056604160,198.32735996210675,15295505,3058254.555876854,1.0625,183.423,558.591,861.695,19.995487576919583,100.005109,6.538202498054167,10394.45703125,150638.90712737432,154163.13171504796
main,ablate-r2-no_registered_files-v2-d20-k16-v65536,74,2,no_registered_files,20,16,65536,640,15292545,5.00145778,3057617.533262472,186.62216389541456,1064850493440,198.28604913887796,15292545,3057617.533262472,1.0625,183.423,558.591,863.743,19.994892968985535,100.003613,6.5393701963930795,10386.9921875,150809.03072223873,154579.1315267286
main,ablate-r2-single_reap-v2-d20-k16-v65536,75,2,single_reap,20,16,65536,640,15274282,5.001556829,3053905.5182651808,186.39560048005254,1063578804224,198.04532551005582,15274282,3053905.5182651808,1.0625,183.551,561.151,879.615,19.99465114944913,100.004384,6.547239601835294,10391.4921875,151003.3827109395,154186.19169307454
