suite,phase,value_bytes,clients,round,variant,run,before_run,after_run,ops_per_second,control_ops_per_second,throughput_ratio,control_after_before_ratio,p99_us_ratio,cpu_us_per_op_ratio
main,read,4194304,640,2,no_registered_files,ablate-r2-no_registered_files-v2-d20-k16-v4194304,ablate-r2-control_before-v2-d20-k16-v4194304,ablate-r2-control_after-v2-d20-k16-v4194304,59623.70697038354,59607.983164811514,1.0002637869080144,0.9997052129725648,0.996944274288648,0.9997036618814653
main,read,4194304,640,2,reuse_encoded_metadata,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v4194304,ablate-r2-control_before-v2-d20-k16-v4194304,ablate-r2-control_after-v2-d20-k16-v4194304,59626.24992301986,59607.983164811514,1.0003064481842614,0.9997052129725648,1.0065554816539386,0.9997531214330271
main,read,4194304,640,2,single_reap,ablate-r2-single_reap-v2-d20-k16-v4194304,ablate-r2-control_before-v2-d20-k16-v4194304,ablate-r2-control_after-v2-d20-k16-v4194304,59611.4341276414,59607.983164811514,1.0000578943062097,0.9997052129725648,0.9882068130474746,0.999868221491399
main,read,4194304,640,3,kernel_split,ablate-r3-kernel_split-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,58795.58254920702,59618.0436186325,0.9862044941513572,0.9999672107091381,1.1170252592444498,1.0124101046655065
main,read,4194304,640,3,no_defer_taskrun,ablate-r3-no_defer_taskrun-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,59605.79486679874,59618.0436186325,0.9997945462297938,0.9999672107091381,0.9839217757643931,1.0001962174180394
main,read,4194304,640,3,no_huge_pages,ablate-r3-no_huge_pages-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,59597.65804646801,59618.0436186325,0.9996580637181773,0.9999672107091381,0.9874016053978586,1.0002795419870076
main,read,4194304,640,3,no_registered_buffers,ablate-r3-no_registered_buffers-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,59656.13715749173,59618.0436186325,1.0006389598944727,0.9999672107091381,0.9821818609476604,0.999442152535279
main,read,4194304,640,3,no_registered_files,ablate-r3-no_registered_files-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,59619.88826109333,59618.0436186325,1.0000309410096149,0.9999672107091381,0.999581009114988,0.9999383182222407
main,read,4194304,640,3,reuse_encoded_metadata,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,59621.916194848294,59618.0436186325,1.000064956445746,0.9999672107091381,0.995231222073156,0.9999676849947529
main,read,4194304,640,3,single_reap,ablate-r3-single_reap-v2-d20-k16-v4194304,ablate-r3-control_before-v2-d20-k16-v4194304,ablate-r3-control_after-v2-d20-k16-v4194304,59616.85145558571,59618.0436186325,0.9999800033182166,0.9999672107091381,0.9830518183560268,1.000026047418632
main,read,4194304,2560,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,57626.8144489162,59457.688634639315,0.9692071079827266,1.0001943580026746,1.1613946932283619,1.0296411554171474
main,read,4194304,2560,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,59439.61869587792,59457.688634639315,0.999696087433327,1.0001943580026746,0.997417896627929,1.0000164061195385
main,read,4194304,2560,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,59344.82102751206,59457.688634639315,0.9981017155271404,1.0001943580026746,1.0019369422035314,1.0016787102706333
main,read,4194304,2560,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,59633.54223736082,59457.688634639315,1.0029576259481277,1.0001943580026746,0.9980634745673007,0.9969553678386337
main,read,4194304,2560,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,59451.68327739735,59457.688634639315,0.9998989978019687,1.0001943580026746,1.0019369422035314,0.999993735876619
main,read,4194304,2560,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,59452.514155523124,59457.688634639315,0.9999129720775393,1.0001943580026746,0.9987090525066726,0.999844919656906
