kind,value_bytes,pairs,median_change_pct,min_change_pct,max_change_pct,cpu_cost_change_pct,old_ops_per_second,old_gib_s,old_cpu_us_per_op,old_cpu_cores,old_write_amp,old_seconds,current_ops_per_second,current_gib_s,current_cpu_us_per_op,current_cpu_cores,current_write_amp,current_seconds
diag,100,4,-1.6985288191991796,-14.950052522793234,19.600849097735427,1.1192060989232644,55797644.93388727,5.1965606337308206,0.2753828048706055,15.356344750380728,1.920453125,0.046985868,56262085.30762023,5.239815014192857,0.2783309936523437,15.674378230412682,1.920453125,0.046595401499999994
diag,65536,4,-3.894756996411597,-4.791829816269344,0.48592821816171305,4.5699023829733125,591166.4603347833,36.081937276292926,28.521706349206347,16.825029768454748,1.1250076312576314,0.277079324,580175.3225817089,35.411091466168756,29.182893772893774,16.920921090690765,1.1250076312576314,0.282487828
