kind,value_bytes,pairs,median_change_pct,min_change_pct,max_change_pct,cpu_cost_change_pct,old_ops_per_second,old_gib_s,old_cpu_us_per_op,old_cpu_cores,old_write_amp,old_seconds,current_ops_per_second,current_gib_s,current_cpu_us_per_op,current_cpu_cores,current_write_amp,current_seconds
unique,65536,4,-2.7412346514815447,-4.373113952378372,1.918990692046707,2.9460767776028463,589763.4571196083,35.99630475583547,28.900694253663,17.0526002858279,1.1268472413003663,4.445222275,577093.011285479,35.22296211459222,29.635211385836385,17.065688508731398,1.1268453334859585,4.5414451785
