kind,run,round,variant,value_bytes,operations,seconds,ops_per_second,gib_s,cpu_cores,cpu_us_per_op,physical_write_bytes,write_amp
unique,unique-r1-current-d20-k16-v65536,1,current,65536,2620800,4.558340628,574946.063464742,35.09192281889295,17.070179556577006,29.690053800366297,193543290880,1.1268453334859585
unique,unique-r1-old-d20-k16-v65536,1,old,65536,2620800,4.358999198,601238.9268624958,36.696711844634756,17.037356656104617,28.337081807081805,193543618560,1.1268472413003663
unique,unique-r2-current-d20-k16-v65536,2,current,65536,2620800,4.511837309,580872.0085655908,35.453613804052175,17.18240833847407,29.580368971306473,193543290880,1.1268453334859585
unique,unique-r2-old-d20-k16-v65536,2,old,65536,2620800,4.598419047,569935.0087960785,34.786072314213776,17.10046718149826,30.004240689865693,193543618560,1.1268472413003663
unique,unique-r3-current-d20-k16-v65536,3,current,65536,2620800,4.615759133,567793.9260874339,34.65539099654748,17.061197460885793,30.04822115384616,193543290880,1.1268453334859585
unique,unique-r3-old-d20-k16-v65536,3,old,65536,2620800,4.524300514,579271.8657591806,35.355948837840614,17.067843915551183,29.464306700244197,193543618560,1.1268472413003663
unique,unique-r4-current-d20-k16-v65536,4,current,65536,2620800,4.524549729,579239.9591062159,35.354001410291495,17.021207106286177,29.385415903540906,193543290880,1.1268453334859585
unique,unique-r4-old-d20-k16-v65536,4,old,65536,2620800,4.366144036,600255.0484800361,36.63666067383033,16.974958084044296,28.279575702075693,193543618560,1.1268472413003663
