kind,value_bytes,round,old_ops,current_ops,throughput_change_pct,cpu_cost_change_pct
diag,100,1,55212913.364943825,66035113.19606986,19.600849097735427,0.2077529759023422
diag,100,2,55241150.15571027,55890334.32203462,1.1751822047413318,1.6054988613384724
diag,100,3,56354139.71206428,53777493.28289067,-4.572239843139691,1.5052676733251724
diag,100,4,66588913.894842334,56633836.29320584,-14.950052522793234,0.7331445245213564
diag,65536,1,591083.8188682746,593956.0619371434,0.48592821816171305,-0.417396479836607
diag,65536,2,625706.2329634718,603269.7618854474,-3.5857835348324207,4.079330850010909
diag,65536,3,591249.101801292,566394.5832262742,-4.203730457990773,5.060473915935715
diag,65536,4,571901.3811442795,544496.8402429518,-4.791829816269344,6.604265682941968
