repeat,cpu_system_s,cpu_user_s,device_read_bytes,device_read_ios,device_write_bytes,device_write_ios,durable_flush,engine,gib_s,huge_pages,latency_samples,operations,ops_s,p50_us,p999_us,p99_us,payload_bytes,phase,qd,read_range,seconds,verified_reads,workload,memory_arena_backing,memory_deferred_taskrun,memory_fixed_files,memory_observed_anon_huge_bytes,memory_observed_hugetlb_bytes,memory_pool_bytes,memory_registered_buffers,device_read_bytes_per_op,device_write_amplification,cpu_percent
2,0.23043299999999997,0.0,31029460992,236736,0,0,True,v2,5.779355637840563,Disabled,463,7398,1479.5150432871842,633.367,1524.519,966.22,31029460992,read,1,full,5.00028711,False,4194304,Plain,True,True,,,1073741824,True,4194304.0,0.0,4.608395376720677
2,0.513854,0.0,62369300480,475840,0,0,True,v2,11.611129634624632,Disabled,930,14870,2972.449186463906,5122.424,13971.942,11230.368,62369300480,read,16,full,5.002608646,False,4194304,Plain,True,True,,,1073741824,True,4194304.0,0.0,10.271720943249656
2,1.1121059999999998,0.004396999999999998,62746787840,478720,0,0,True,v2,11.645975524267401,Disabled,935,14960,2981.3697342124547,20904.689,34549.977,31750.626,62746787840,read,64,full,5.017827822,False,4194304,Plain,True,True,,,1073741824,True,4194304.0,0.0,22.250723612014756
2,0.010710999999999998,0.032618,0,0,570429440,8193,True,legacy,9.160556972123729,Disabled,0,8192,150086.56543127517,,,,536870912,write,64,full,0.054581834,False,65536,Plain,True,True,,,1073741824,True,0.0,1.0625076293945312,79.3835546090298
2,0.074456,0.01965,2622750720,40020,0,0,True,legacy,0.48852064386531185,Disabled,2502,40020,8003.922229089269,118.118,165.126,160.847,2622750720,read,1,full,5.000048583,False,65536,Plain,True,True,0,0,1073741824,True,65536.0,0.0,1.8821017123705013
2,1.4961979999999997,0.43904800000000005,62449909760,952910,0,0,True,legacy,11.631236146360578,Disabled,59557,952910,190566.1730219717,263.395,1836.053,1190.996,62449909760,read,64,full,5.000415262,False,65536,Plain,True,True,0,0,1073741824,True,65536.0,0.0,38.70170573045499
2,0.013663999999999996,0.02145,0,0,570425344,8192,True,v2,9.18431575295491,Disabled,0,8192,150475.82929641326,,,,536870912,write,64,full,0.054440637,False,65536,Plain,True,True,,,1073741824,True,0.0,1.0625,64.49961266985173
2,0.07842199999999999,0.014026999999999998,2622291968,40013,0,0,True,v2,0.48843456510930494,Disabled,2501,40013,8002.511914750852,117.618,298.093,160.987,2622291968,read,1,full,5.000055036,False,65536,Plain,True,True,0,0,1073741824,True,65536.0,0.0,1.8489596481313608
2,1.437003,0.47005199999999997,62444404736,952826,0,0,True,v2,11.630277883873577,Disabled,59552,952826,190550.47284938468,263.045,1912.14,1216.225,62444404736,read,64,full,5.000386437,False,65536,Plain,True,True,0,0,1073741824,True,65536.0,0.0,38.138152401360095
2,0.016197000000000003,0.033631,0,0,580751360,8231,True,legacy,8.98403305045284,Disabled,0,30656,550978.5260720537,,,,536725248,write,64,full,0.055639192,False,mixed,Plain,True,True,,,1073741824,True,0.0,1.0820272796259438,89.55557801773973
2,0.11260300000000001,0.033377000000000004,1337618432,68747,0,0,True,legacy,0.22406796207593116,Disabled,4297,68747,13749.31802106623,56.839,165.137,159.886,1202962884,read,1,full,5.000029812,False,mixed,Plain,True,True,0,0,1073741824,True,19457.117139657003,0.0,2.9195825922807517
2,2.472195,1.2099259999999998,50090004480,2574108,0,0,True,legacy,8.395537528352568,Disabled,160901,2574405,514858.22329003154,99.738,598.108,394.922,45075192880,read,64,full,5.000221194,False,mixed,Plain,True,True,0,0,1073741824,True,19456.924796215048,0.0,73.6391622918272
2,0.008403999999999995,0.028947999999999998,0,0,568975360,4790,True,v2,8.904816642169541,Disabled,0,30656,546120.29150952,,,,536725248,write,64,full,0.056134153,False,mixed,Plain,True,True,,,1073741824,True,0.0,1.0600868174548779,66.54059606101119
2,0.11745999999999998,0.026604000000000003,1320837120,67890,0,0,True,v2,0.2212655336357051,Disabled,4244,67890,13577.857174520383,57.239,161.626,159.736,1187922784,read,1,full,5.000052595,False,mixed,Plain,True,True,0,0,1073741824,True,19455.547503314185,0.0,2.881249692134488
2,2.518412,1.1191080000000002,49867243520,2562979,0,0,True,v2,8.358162449764421,Disabled,160191,2563055,512586.10810097004,100.778,593.907,394.082,44874722044,read,64,full,5.000242807,False,mixed,Plain,True,True,0,0,1073741824,True,19456.173792602967,0.0,72.74686731027779
