repeat,cpu_system_s,cpu_user_s,device_read_bytes,device_read_ios,device_write_bytes,device_write_ios,durable_flush,engine,gib_s,huge_pages,latency_samples,operations,ops_s,p50_us,p999_us,p99_us,payload_bytes,phase,qd,read_range,seconds,verified_reads,workload,memory_arena_backing,memory_deferred_taskrun,memory_fixed_files,memory_observed_anon_huge_bytes,memory_observed_hugetlb_bytes,memory_pool_bytes,memory_registered_buffers,device_read_bytes_per_op,device_write_amplification,cpu_percent
1,0.03618300000000002,0.14973100000000006,355762176,86856,0,0,True,legacy,0.0016178110328837043,Preferred,5429,86856,17371.113693358726,55.729,64.519,63.539,8685600,read,1,full,5.000024842,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.7182615261894347
1,2.343091,2.384656,16544698368,4039206,0,0,True,legacy,0.07523507909861267,Preferred,252453,4039233,807830.5106012864,72.878,170.046,131.728,403923300,read,64,full,5.000099584,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,94.55305680567821
1,0.244533,0.614218,0,0,1030791168,83886,True,v2,0.5823030232342806,Preferred,0,5368704,6252431.102882908,,,,536870400,write,64,full,0.858658642,False,100,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.92,100.01075607878178
1,0.06913000000000002,0.11909199999999998,355614720,86820,0,0,True,v2,0.0016171472497485846,Preferred,5427,86820,17363.98637621629,55.798,64.619,63.619,8682000,read,1,full,5.000003923,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.7644370464226933
1,2.279668,2.4497510000000005,16313909248,3982872,0,0,True,v2,0.07418531733997202,Preferred,248931,3982888,796558.7795464039,73.859,169.116,133.787,398288800,read,64,full,5.000118136,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,94.58614519423027
1,0.013052000000000008,0.12183200000000001,0,0,738201600,8193,True,legacy,3.7092971864795374,Preferred,0,524288,3889480.0066099674,,,,536870912,write,64,full,0.134796425,False,1024,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.3750076293945312,100.06496834022118
1,0.09388199999999997,0.09076500000000001,355762176,86856,0,0,True,legacy,0.016566405962947936,Preferred,5429,86856,17371.135699004095,55.729,67.618,63.549,88940544,read,1,full,5.000018508,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.6929263302638953
1,2.514991,2.130259,17125646336,4181026,0,0,True,legacy,0.7974600516563111,Preferred,261317,4181066,836197.471125568,70.839,167.806,129.657,4281411584,read,64,full,5.00009405,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,92.90325248982067
1,0.03288300000000001,0.05893,0,0,603979776,8192,True,v2,5.451621482319432,Preferred,0,524288,5716439.4474445805,,,,536870912,write,64,full,0.091715832,False,1024,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.125,100.10594463123881
1,0.12773800000000002,0.05777800000000001,355852288,86878,0,0,True,v2,0.016570523828914656,Preferred,5430,86878,17375.453594428014,55.839,64.668,63.539,88963072,read,1,full,5.00004213,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.7102887371071014
